@relation 'librossa_features_2-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T 0.045 -N -1'

@attribute pitch_q3 numeric
@attribute pitch_median numeric
@attribute pitch_mean numeric
@attribute pitch_q1 numeric
@attribute spectral_centroid_q1 numeric
@attribute mfcc_3_mean numeric
@attribute pitch_shimmer numeric
@attribute mfcc_3_q1 numeric
@attribute spectral_flatness_q1 numeric
@attribute pitch_jitter numeric
@attribute pitch_range numeric
@attribute mfcc_1_delta_min numeric
@attribute pitch_iqr numeric
@attribute mfcc_3_q3 numeric
@attribute mfcc_2_mean numeric
@attribute spectral_flatness_median numeric
@attribute spectral_rolloff_q1 numeric
@attribute mfcc_2_q3 numeric
@attribute mfcc_3_median numeric
@attribute pitch_max numeric
@attribute spectral_centroid_mean numeric
@attribute mfcc_3_min numeric
@attribute mfcc_5_min numeric
@attribute spectral_centroid_median numeric
@attribute energy_q1 numeric
@attribute mfcc_4_min numeric
@attribute mfcc_2_iqr numeric
@attribute zcr_q1 numeric
@attribute pitch_std_dev numeric
@attribute mfcc_4_mean numeric
@attribute mfcc_2_max numeric
@attribute mfcc_4_q1 numeric
@attribute zcr_std_dev numeric
@attribute mfcc_2_median numeric
@attribute mfcc_1_delta_skewness numeric
@attribute spectral_centroid_min numeric
@attribute spectral_contrast_1_mean numeric
@attribute mfcc_2_q1 numeric
@attribute spectral_bandwidth_median numeric
@attribute mfcc_6_std_dev numeric
@attribute mfcc_3_max numeric
@attribute energy_min numeric
@attribute zcr_q3 numeric
@attribute mfcc_13_std_dev numeric
@attribute mfcc_3_jitter numeric
@attribute mfcc_2_jitter numeric
@attribute mfcc_6_delta_std_dev numeric
@attribute zcr_iqr numeric
@attribute mfcc_1_jitter numeric
@attribute zcr_range numeric
@attribute mfcc_2_delta_jitter numeric
@attribute mfcc_2_std_dev numeric
@attribute mfcc_2_delta2_std_dev numeric
@attribute mfcc_6_delta_shimmer numeric
@attribute mfcc_13_range numeric
@attribute mfcc_6_min numeric
@attribute spectral_bandwidth_q1 numeric
@attribute mfcc_6_delta2_shimmer numeric
@attribute mfcc_1_delta2_shimmer numeric
@attribute mfcc_2_delta2_max numeric
@attribute mfcc_4_q3 numeric
@attribute emotion {negative,positive,neutral}

@data
-0.095769,0.138899,0.015216,0.269835,-1.582705,1.189813,-0.635055,1.117353,-1.010027,-0.582379,-1.074088,0.02523,-0.852353,0.769832,0.94653,-0.78693,-1.656466,0.975118,0.990111,-0.807838,-1.894128,1.744695,0.763692,-1.666004,0.837057,-0.157562,1.321707,-1.543921,-1.095863,0.658509,0.302715,-0.062546,-1.511178,1.263605,-1.343684,-1.055927,2.023851,0.294256,-1.945144,1.350759,0.448948,1.378696,-1.253527,-0.46256,0.097252,0.839699,0.724167,-1.045588,-0.182312,-1.899303,1.40021,0.753828,1.289575,0.752788,-0.540501,-0.657594,-1.841779,0.272479,-1.528278,0.895161,1.581837,negative
-0.033809,0.215281,0.14123,0.439842,-2.101357,0.838251,-0.823201,0.472048,-1.009817,-1.005484,-1.168316,0.597754,-1.047952,1.178237,1.21062,-0.787094,-2.107723,0.953253,0.80379,-0.766391,-1.999989,1.335816,1.582086,-1.637869,0.732849,-0.146237,0.57878,-1.543921,-1.31803,0.063131,-0.014739,-0.113979,-1.470225,1.625071,-0.322971,-1.06654,2.089939,0.957838,-1.873035,1.201851,-0.325069,1.482882,-1.234427,-0.516162,-1.006223,-0.417435,-0.099217,-1.023506,-0.227754,-1.873986,-0.409342,-0.333637,-0.314691,0.215625,0.179897,-0.05728,-1.772683,0.399322,-0.38554,0.001379,0.081668,negative
0.109039,0.343853,0.262515,0.587162,-2.124158,0.996267,-0.864927,0.542631,-1.009945,-1.041299,-1.092419,-0.271928,-0.968556,1.034683,0.728773,-0.787821,-2.107723,0.434102,1.187145,-0.71522,-2.278346,1.529043,0.669872,-1.923198,0.498061,-0.176421,-0.235174,-1.543921,-1.111407,0.394253,0.613589,1.486536,-1.476045,0.545332,-1.093584,-1.177439,2.190925,0.90479,-2.078425,1.29046,0.554056,1.187195,-1.248434,-1.497681,-0.432611,-0.509438,1.091055,-1.0397,-1.041707,-1.926568,-0.361058,-0.549746,-0.300116,1.036324,-1.11314,-1.237854,-1.85347,-0.137425,-1.621661,-0.831936,0.065128,negative
0.101232,0.353283,0.340297,0.607151,-1.49263,1.363168,-0.019077,1.143233,-1.008609,-0.427121,0.304333,2.224556,-1.033687,0.98257,0.640336,-0.785882,-1.606327,0.77792,1.281712,0.830033,-1.405453,0.932312,0.751856,-1.519802,0.51572,0.54137,0.799521,-1.543921,-0.693221,-0.084343,0.254828,-0.010697,-1.439616,1.147617,0.539887,-1.077952,2.142159,0.474239,-1.543807,1.23237,1.811032,1.196863,-1.248434,-0.260301,0.216511,0.752146,0.761103,-1.0397,-0.092414,-1.724032,0.676048,0.982436,0.472351,0.174278,-0.491097,-0.089687,-1.77851,0.145955,-0.187704,0.007268,-0.253696,negative
0.158671,0.42414,0.358579,0.705696,-1.463955,1.072698,-0.602108,0.881787,-1.006737,-0.712421,-1.118514,1.177656,-1.086981,0.960387,1.021326,-0.786197,-1.584838,0.703376,0.992321,-0.660366,-1.815726,1.57923,0.742967,-1.463713,0.526661,0.073528,0.221005,-1.465082,-1.292841,0.216331,0.21288,-0.135778,-1.508003,1.129753,-0.191749,-1.157257,2.219325,0.900363,-1.592247,0.779277,0.855565,1.192686,-1.244614,-0.377188,-0.338422,0.502433,0.302304,-1.055893,-0.186262,-1.92462,0.360432,-0.563657,0.355025,-0.404478,-0.524506,-0.748008,-1.620507,-0.671323,-1.19086,0.802119,0.18427,negative
-0.314854,-0.190381,-0.288825,-0.121669,-2.087334,1.192181,-0.548964,1.131736,-1.009822,-0.513513,-1.022483,-0.186744,-0.615192,0.90967,0.466671,-0.786299,-2.066536,1.068786,0.831507,-0.960374,-1.561812,0.895055,1.335407,-1.589591,0.539865,-0.747224,2.00021,-1.543921,-1.035125,-0.000918,0.775179,0.246451,-1.546519,0.376019,-1.303997,-1.152091,2.295486,-0.195685,-1.803682,0.748069,1.795984,1.314553,-1.313375,-1.383248,-0.079331,1.411216,0.785822,-1.114778,-0.198047,-1.938252,2.070602,2.120029,1.701828,0.594815,-1.099229,-0.5617,-1.649804,0.348343,-1.38373,0.808333,0.230077,negative
-0.322898,-0.118476,-0.209061,0.103891,-1.980902,1.38036,-0.432,1.079165,-1.009674,-0.4869,-0.971116,0.70192,-1.126659,1.286466,1.000441,-0.786283,-1.994908,1.146518,1.101322,-0.853041,-1.787535,1.300262,1.247064,-1.670992,0.67382,0.500264,1.250521,-1.543921,-1.192534,0.676998,0.927215,0.791171,-1.547374,1.200241,-0.89593,-1.191288,2.189257,0.631141,-1.785696,1.583543,1.179246,1.403368,-1.295548,-0.067141,0.540666,1.434553,1.3716,-1.094168,0.498445,-1.934358,1.950063,1.282784,1.950746,1.009983,0.066562,-1.364616,-1.73476,0.890385,0.243892,2.479833,0.558192,negative
-0.296706,-0.090389,-0.194502,0.052811,-1.362281,1.843055,-0.584096,1.579682,-1.001517,-0.346712,-1.061274,0.533143,-0.942798,1.734678,0.789446,-0.784935,-1.545443,1.016399,1.709783,-0.860239,-1.273718,1.08712,0.582286,-1.521757,0.825061,0.221809,0.654911,-1.453819,-1.186108,0.745036,0.616125,0.743646,-1.475417,0.796522,-0.393109,-1.053203,1.890935,0.98578,-1.408631,0.840216,2.10499,1.56187,-1.276448,0.054876,1.100166,2.373728,0.328141,-1.09564,0.307477,-1.698715,1.560585,1.048741,1.718106,0.454272,0.002828,-0.549555,-1.609176,2.079984,-0.301066,1.264939,0.699607,negative
-0.289347,-0.114826,-0.171018,0.117403,-1.508289,1.256607,-0.531012,0.810016,-1.006099,-0.493006,-1.057623,0.518354,-1.062291,1.22889,1.130069,-0.785959,-1.620652,1.159631,1.257808,-0.908326,-1.738416,1.244135,1.684435,-1.559495,0.800346,0.003025,0.993028,-1.521395,-1.261598,0.125106,0.55194,-0.686269,-1.530118,1.331812,-1.03484,-1.105909,1.990023,0.893728,-1.818625,0.71613,0.962649,1.534915,-1.314649,-0.581864,0.380559,1.30749,0.172156,-1.122138,0.62258,-1.914883,0.804321,0.525803,0.688922,-0.915521,-0.35693,-0.880884,-1.467912,-0.741401,0.011067,0.369517,0.196679,negative
-0.171608,0.064228,-0.010295,0.313512,-1.855966,0.859493,-0.957999,0.81621,-1.009132,-1.182037,-1.199273,1.001425,-1.158762,0.623478,1.15493,-0.787296,-1.815839,0.984405,1.098908,-0.912557,-2.229829,1.614227,1.108463,-1.682533,0.496529,0.285018,1.11294,-1.543921,-1.365624,0.542537,0.326634,0.409815,-1.500786,1.287731,-0.781552,-1.179111,1.902008,0.505034,-1.862898,1.899545,-0.213746,0.247551,-1.248434,-0.499047,-0.810005,-0.766564,0.578281,-1.0397,-0.857833,-1.909041,-0.723413,-0.379051,-0.85683,-0.568976,-0.777672,-0.709443,-1.658921,-0.174796,-1.494608,-1.001487,0.40476,negative
-0.404327,-0.212901,-0.355284,-0.179802,-1.792318,0.614687,-0.520922,0.017613,-1.009116,-0.58731,-0.931568,-0.200627,-0.738938,1.269648,1.296242,-0.78619,-1.74242,1.488311,1.046167,-0.846403,-1.615685,0.458775,1.145686,-1.489341,0.677409,-0.598909,1.349069,-1.543921,-1.090296,0.28042,0.859273,0.017163,-1.474348,1.737129,-1.264863,-1.140937,2.092791,1.076968,-1.939971,1.665991,1.508482,1.403346,-1.271355,0.520685,0.359453,1.757619,1.569185,-1.066198,0.243894,-1.766876,1.677988,1.521334,2.003852,0.760765,1.451404,-1.254923,-1.742463,1.195035,-0.380974,1.961664,0.309287,negative
-0.584874,-0.427634,-0.531649,-0.307196,-1.38907,0.374929,-0.56022,-0.040202,-1.006029,-0.533935,-1.110176,-0.661254,-0.966779,0.902624,1.786231,-0.786435,-1.599164,1.342225,0.152908,-1.057625,-1.732184,0.38296,2.081825,-1.587696,1.66174,-0.834786,0.733833,-1.318666,-1.233755,1.052444,1.392521,0.686906,-1.537696,2.021797,-1.605304,-0.963927,1.914502,1.424894,-1.866441,2.161042,1.418157,1.471594,-1.271355,-0.278176,0.820639,1.613936,1.576897,-1.125083,0.166567,-1.901251,0.715968,0.620451,1.13018,1.147288,-0.473035,-1.982766,-1.606055,1.85561,-0.850512,0.396026,1.446933,negative
-0.516963,-0.354444,-0.361533,-0.255338,-1.84328,0.825388,1.472218,0.473496,-1.009327,0.697913,0.920076,0.07688,-0.889621,1.099159,1.208441,-0.786387,-1.971629,1.170395,0.915148,0.904143,-1.802353,0.128935,1.485957,-1.593515,0.514199,-0.582771,0.956759,-1.543921,-0.100445,0.484708,1.125391,1.150307,-1.493985,1.433383,-0.940238,-1.215649,1.997858,0.944761,-1.950748,1.973435,0.746568,1.181502,-1.258621,-0.835102,-0.084924,0.780664,1.144817,-1.051477,0.508745,-1.893461,0.320082,0.683189,0.479283,0.99976,-0.706427,-1.529026,-1.765257,1.079521,-0.90937,0.459097,0.174722,negative
-0.405863,-0.215652,-0.338573,-0.126854,-1.842071,0.578074,-0.69961,0.49873,-1.009648,-0.919352,-0.965455,-0.692118,-0.858019,0.594961,0.959411,-0.786991,-1.821211,1.21549,0.447791,-0.961341,-1.85276,0.441445,1.232138,-1.619822,0.511907,-0.421993,1.650509,-1.543921,-1.129093,0.292691,0.877815,0.051547,-1.470398,1.110883,-0.567085,-1.07447,2.198122,0.363978,-1.961061,2.138383,0.789012,1.187576,-1.259894,-0.876543,0.064367,0.521584,1.673022,-1.052949,0.066718,-1.811668,1.071651,1.237697,0.636409,1.203732,-0.671642,-1.256718,-1.776895,1.329977,0.441791,0.427643,0.380632,negative
-0.39728,-0.252276,-0.319435,-0.099881,-1.492642,0.87929,-0.668317,0.422791,-1.008246,-0.758015,-0.896669,0.785496,-0.892533,0.821179,1.453278,-0.786904,-1.520373,1.454371,0.891169,-0.872242,-1.808253,0.390637,1.172178,-1.630517,0.769074,-0.258026,1.859755,-1.465082,-1.227539,0.401389,0.926222,0.465823,-1.442554,1.741569,-0.449989,-1.151838,2.021721,0.543683,-1.963025,1.594744,1.313327,1.1778,-1.263714,-0.481406,0.962466,0.861918,0.846905,-1.077975,0.330426,-1.500075,1.136652,1.155666,0.831271,0.936455,-0.565012,-1.067716,-1.843393,1.334745,-0.026928,1.005359,0.542049,negative
-0.03105,0.161558,-0.016336,0.142829,-1.536974,0.001017,-0.667186,-0.321132,-1.009644,-0.649142,-0.46377,-0.572343,-0.396332,0.27896,1.303636,-0.787181,-1.681536,1.20486,-0.044333,-0.524724,-1.871323,0.33711,1.741744,-1.605979,0.852177,-0.67406,1.427766,-1.543921,-0.62738,0.751284,1.184228,0.642138,-1.521725,1.466487,-1.279885,-1.059527,2.004616,0.556514,-2.049625,1.958883,0.022966,1.506073,-1.257984,0.061247,0.168571,0.713063,0.800293,-1.050741,-0.189393,-1.856459,1.281288,1.180478,1.128725,0.114882,-0.456323,-0.911399,-1.78299,0.74304,-1.663161,0.742493,1.307867,positive
-0.028204,0.233792,0.085629,0.333739,-1.503869,-0.584956,-0.798408,-1.075057,-1.008431,-0.865751,-0.967853,-0.620537,-0.802276,0.485621,1.568776,-0.786066,-1.509629,1.163005,-0.791973,-0.747364,-1.88096,-0.018523,2.241367,-1.433019,0.583782,-0.608618,0.843085,-1.543921,-1.017369,-0.200385,0.424266,-1.158136,-1.433349,1.869234,-1.131948,-1.09117,1.99154,1.039923,-1.833261,2.83479,-0.610649,1.286037,-1.217873,-1.230487,0.329497,0.099282,1.471654,-1.004369,0.385299,-1.735717,-0.156709,-0.318485,-0.518595,1.566885,-1.205706,-2.342742,-1.595855,1.16571,0.301014,-0.722959,-0.075818,positive
0.207867,0.422356,0.197417,0.533473,-2.14374,0.406001,-0.879539,0.089197,-1.010038,-0.869751,-0.639263,-0.177792,-0.576266,0.724247,0.734663,-0.787753,-2.107723,0.647764,0.628625,-0.638868,-2.30936,0.643917,1.041425,-1.938436,0.497152,-0.10537,0.505958,-1.543921,-0.29203,0.45649,0.669579,0.993737,-1.462483,1.077602,-1.302634,-1.16526,2.252941,0.545029,-2.26729,2.372937,0.362445,1.177305,-1.281541,-0.737078,-0.369164,-0.393558,1.490745,-1.077975,-0.586831,-1.846722,-0.161448,-0.25464,-0.496999,0.648628,-0.593554,-1.835512,-1.860539,0.06282,-1.447292,-0.829954,0.206132,positive
0.055922,0.144303,-0.025757,0.086555,-1.73579,0.440593,-0.688623,0.004288,-1.008021,-0.554131,-0.577435,0.576814,-0.031532,0.392872,1.117437,-0.785225,-1.735257,1.070402,0.502743,-0.671516,-1.817794,0.545395,1.323598,-1.471668,0.548866,-0.74441,1.396355,-1.49887,-0.347601,0.037727,0.449101,-1.159291,-1.374623,1.299701,0.042676,-0.989951,2.014855,0.374218,-1.863878,1.413355,0.578759,1.166358,-1.207687,-0.849717,0.692255,0.626318,1.51331,-1.004369,-0.364734,-1.531234,0.532027,0.239234,0.672,1.792641,-0.573915,-1.372869,-1.714075,1.200577,-0.447072,0.135612,0.383285,positive
0.070075,0.167265,0.158814,0.15669,-1.41595,0.378105,1.235011,0.29439,-1.004977,0.960003,1.46519,-0.057316,-0.144075,0.528103,1.222681,-0.784463,-1.520373,1.016994,0.40112,1.482935,-1.594972,0.118185,1.594806,-1.438615,0.709437,-0.499756,1.019317,-1.386243,0.43049,0.453911,0.934936,0.720217,-1.426056,1.461195,-0.562093,-1.068514,1.934853,0.644336,-1.692327,2.231281,0.411846,1.167858,-1.233154,0.179019,0.453831,1.298258,1.508227,-1.063254,0.552731,-1.613027,1.414707,0.820905,0.832851,1.861646,0.148863,-1.883266,-1.706629,2.603034,0.127448,0.40125,0.649813,positive
-0.252836,-0.139366,-0.22633,0.017502,-1.612211,0.305208,-0.804789,0.061613,-1.008139,-0.88152,-0.88375,-0.317015,-0.743779,0.224835,1.293547,-0.786621,-1.606327,1.311349,0.360605,-0.890284,-1.940057,0.451541,0.679306,-1.54751,0.845473,0.06597,1.400694,-1.543921,-0.928667,0.278739,0.688061,0.058769,-1.490915,1.341588,-0.687267,-1.151038,1.987623,0.749699,-1.91465,2.296174,0.377609,1.223351,-1.238247,-0.306254,0.363356,0.374673,2.51896,-1.027923,0.349813,-1.873986,0.347877,0.71477,0.154357,1.949821,-0.73912,-2.291744,-1.779798,1.332142,0.61241,0.262834,0.321268,positive
-0.041821,0.04967,-0.069122,0.091087,-1.786937,0.563529,-0.585645,0.41575,-1.008386,-0.476807,-0.670906,0.279527,-0.314224,0.650991,0.787321,-0.785399,-1.763908,0.77421,0.432756,-0.756335,-1.865601,0.80123,1.802401,-1.531625,0.514593,-0.48741,1.058197,-1.543921,-0.614133,0.764852,-0.081427,0.512029,-1.49429,0.973095,-0.137607,-1.035831,1.915686,0.225354,-1.619518,1.587607,-0.142275,1.18363,-1.248434,-0.4092,0.098596,0.954177,1.332539,-1.0397,0.342341,-1.844774,0.069785,0.029781,0.058227,1.172697,-0.704666,-1.3062,-1.663038,0.554243,-0.373949,0.497175,0.932766,positive
-0.094096,-0.176828,-0.119718,-0.065336,-2.009092,-0.280842,0.695296,-0.625526,-1.009389,0.156599,0.618278,0.863787,-0.121036,0.05404,0.689985,-0.784877,-2.028932,1.078878,0.192591,0.597441,-1.721722,0.293881,1.679401,-1.456775,0.475079,-1.064427,1.848142,-1.543921,0.141099,-0.455923,0.793883,-0.629577,-1.042845,0.544521,0.095195,-0.979085,1.680255,-0.036912,-1.886218,1.194066,-0.493604,0.234408,-1.077804,-0.117206,-0.001483,0.915325,0.172552,-0.842436,-0.651034,-1.256642,0.620308,1.647872,-0.000857,0.287297,-0.842232,-0.711314,-1.775486,0.074058,-1.399707,0.221555,-0.456193,positive
0.079548,0.247843,0.19389,0.396594,-1.232713,-0.172871,-0.702214,-0.601457,-1.001709,-0.796365,-0.952267,1.053467,-0.63774,0.036708,0.650905,-0.783404,-1.33414,0.637141,-0.524272,-0.605965,-1.329036,0.388414,0.986341,-1.293517,-0.210364,-0.370647,1.048556,-1.00331,-0.962127,-0.395823,-0.02859,-0.190091,-1.145004,0.974792,0.812715,-0.622514,1.240101,0.01849,-1.380751,1.461887,0.364504,0.146085,-1.174579,-0.575809,0.273651,-0.245155,1.153598,-1.09564,-0.123208,-0.997631,-0.170117,0.027859,-0.387081,0.832553,-0.662627,-0.903311,-0.968446,0.075368,-0.452432,-0.774131,-0.484303,positive
-0.012208,0.037049,-0.060367,0.123654,-1.437201,-0.449951,-0.612888,-0.774718,-1.00285,-0.43851,-0.684837,0.148678,-0.302163,0.031528,1.139744,-0.780927,-1.43621,1.056176,-0.855076,-0.72538,-1.527813,-0.231855,-0.274064,-1.340312,-0.227226,-1.652124,1.659613,-1.439741,-0.608638,-1.353346,0.755484,-1.749266,-1.014091,1.46196,-0.640594,-0.544966,1.318002,0.104462,-1.444856,1.030233,0.036203,0.1673,-1.063797,-1.03394,0.069073,0.215546,-0.370332,-0.853477,0.355473,-1.001525,0.348209,0.80436,-0.08022,-0.796974,-1.132891,-1.334198,-1.017773,-0.676809,-0.062874,-0.109594,-0.817379,positive
-0.252909,-0.222975,-0.311526,-0.278299,-1.373143,0.468695,-0.651977,0.21939,-1.006898,-0.664784,-0.404783,-0.135736,-0.102691,0.38996,1.537342,-0.786456,-1.477396,1.24918,0.475707,-0.467952,-1.883756,0.107597,0.63301,-1.548826,0.938923,0.409602,0.927411,-1.386243,-0.599121,-0.05105,0.827306,-0.670603,-1.514477,1.882323,-0.200864,-1.137261,2.060872,1.096444,-1.881554,1.584522,0.83606,1.443868,-1.247161,-0.091141,0.772827,0.852846,1.333221,-1.079447,0.332769,-1.866197,0.630875,0.372879,0.383301,1.5556,0.332939,-1.692536,-1.940679,1.419677,-0.583293,0.333786,0.063545,positive
-0.000638,-0.047808,-0.044793,-0.171304,-1.534447,0.45097,0.356557,0.025715,-1.007255,0.051706,1.827685,-0.095254,0.369604,0.998315,1.397654,-0.786202,-1.649303,1.255927,0.54677,1.641711,-1.755477,-0.301093,1.673614,-1.570804,0.998786,0.022903,1.158955,-1.363717,0.870687,1.219029,0.929697,1.368779,-1.514747,1.590205,-0.073028,-1.185984,1.964942,0.889522,-1.884052,2.126957,1.115454,1.180602,-1.266261,-0.50011,0.596381,1.050427,1.890726,-1.107417,0.542435,-1.883724,0.901071,0.539019,0.670096,1.052987,-0.579661,-1.821979,-1.65981,0.431715,0.141311,0.268731,1.231378,positive
0.17901,0.136753,0.089815,0.082364,-1.462504,0.168486,0.353118,0.096926,-1.005959,0.195117,0.623829,0.491167,0.321173,0.826026,0.821896,-0.785444,-1.516792,1.090808,0.035989,0.610073,-1.576159,-0.388823,1.447792,-1.471907,0.508771,-0.080765,1.21731,-1.543921,0.153566,0.841146,0.915494,0.802219,-1.505764,1.02626,-0.956931,-1.183366,2.168358,0.574587,-1.797872,2.767579,0.444926,1.197202,-1.264988,0.218969,0.421117,0.582349,1.860142,-1.058837,0.361683,-1.862302,0.9825,1.560045,0.630311,1.596616,0.130482,-1.870283,-1.731882,1.956217,0.193976,-0.204878,0.915123,positive
-0.027024,-0.047332,-0.124362,-0.196284,-1.494914,0.607241,-0.684023,0.279589,-1.005105,-0.464574,-0.465333,-0.419452,0.350099,0.783571,1.235877,-0.78619,-1.618862,1.025589,0.49368,-0.476458,-1.86456,0.362474,0.308892,-1.551757,1.31968,0.145265,0.685188,-1.259537,-0.329725,1.243375,0.471073,0.957786,-1.452043,1.561076,-0.68671,-1.250845,1.888297,0.97181,-1.827174,1.850023,1.418535,1.17533,-1.264351,-0.253939,1.085654,1.19052,2.057542,-1.132443,0.576495,-1.585763,1.004131,0.180389,0.668265,1.480819,0.349309,-1.291228,-1.7353,1.440165,0.470344,0.706665,1.243751,positive
0.091579,0.063295,0.008045,-0.052448,-1.360953,0.790974,0.494746,0.715851,-1.001955,0.449297,1.663468,0.920979,0.369364,0.917506,1.117882,-0.785669,-1.574094,0.972839,0.57224,1.345445,-1.709473,0.086431,0.457923,-1.549817,0.524073,-0.692145,1.371623,-1.1272,0.138187,0.841984,0.596742,0.542465,-1.096463,1.49215,0.227416,-0.956557,1.690895,0.243767,-1.697394,1.725252,0.442607,0.258139,-1.249707,-0.401609,0.448911,0.392172,1.401049,-1.150109,0.631128,-0.902205,0.565114,0.48811,0.311541,1.123031,-0.020299,-1.239088,-1.557881,0.997316,0.433966,0.533729,1.175948,positive
-0.975895,-1.009325,-1.018243,-0.917831,-1.828125,1.407144,1.440461,0.891076,-1.00995,0.084289,1.726729,0.713958,-0.734533,1.994346,2.585132,-0.787729,-1.719141,2.425694,1.413629,1.386413,-2.094854,0.344037,0.67188,-1.886328,3.206019,0.725788,0.698364,-1.543921,-0.406545,2.500987,2.20704,1.196712,-1.59864,2.501554,-1.10448,-1.102979,2.021031,3.164981,-2.376869,3.314469,1.362526,4.771967,-1.35285,0.266368,1.098174,2.230971,2.921602,-1.160414,0.084416,-1.953832,3.175193,1.936038,3.057196,3.294923,0.223179,-2.563895,-2.15483,3.591609,-1.030227,2.791492,3.077695,neutral
-1.110197,-1.01629,-1.005592,-0.909136,-1.964908,0.429814,1.125247,-0.271204,-1.009766,-0.176404,1.344087,-0.032168,-1.128311,1.512895,2.873653,-0.787662,-1.99849,2.648244,0.764373,1.084019,-2.249788,-0.157822,1.127513,-1.852128,3.688137,0.627033,1.240016,-1.543921,0.114325,1.321013,2.164276,0.34223,-1.590362,2.319132,-1.420842,-1.06072,2.05355,3.006645,-2.316294,3.551121,0.635885,5.480408,-1.35285,-0.779154,1.581537,1.176202,3.168497,-1.160414,0.549326,-1.973307,2.156096,1.328728,1.985537,3.897507,-0.148399,-2.600721,-1.940993,2.650936,1.563425,1.942997,1.694414,neutral
-0.831295,-0.820559,-0.935188,-0.940214,-2.14828,1.183178,-0.875894,0.637075,-1.010091,-0.950427,-1.077256,-0.78634,-0.282331,1.693581,2.003322,-0.787968,-2.107723,2.118029,1.764058,-1.235247,-2.537767,0.245739,1.487171,-2.194045,2.565766,0.451712,1.3425,-1.543921,-0.859248,1.088322,1.648039,1.488059,-1.57778,1.071325,-1.672327,-1.062395,1.971126,2.07512,-2.400401,3.242638,0.30924,3.975217,-1.332476,-1.574144,0.617611,-0.172754,1.646106,-1.13686,-0.22365,-1.990834,0.370381,1.258903,0.211681,1.427426,-1.443347,-1.689695,-1.929349,1.442539,-0.03861,0.08272,0.319303,neutral
-1.043647,-1.009811,-1.07543,-0.940918,-2.000663,1.826176,-0.702504,0.894291,-1.009937,-0.799211,-1.018905,0.236906,-0.87362,1.916676,2.078105,-0.787842,-1.842699,2.147087,2.317611,-1.258307,-2.095982,0.083094,1.447939,-1.913801,2.60641,-0.053136,1.340749,-1.543921,-1.035188,1.385653,2.093263,1.612544,-1.588635,1.773789,-1.018711,-1.060484,2.110578,2.122538,-2.41118,3.190909,2.540771,4.0324,-1.363036,-0.832152,1.080154,1.65757,2.906273,-1.172191,0.063755,-1.959674,1.469371,1.635399,1.327894,1.431039,-0.702612,-1.549632,-2.159393,1.231524,-0.929526,1.363084,1.591582,neutral
-1.047624,-0.942971,-1.043991,-0.83601,-2.062143,1.626421,-0.785657,1.050545,-1.010063,-0.935283,-1.112625,0.291013,-1.112164,1.83467,1.787137,-0.787837,-2.021769,2.126933,1.886333,-1.325375,-1.94032,0.52537,1.184037,-1.913589,2.443992,-0.109878,1.7757,-1.543921,-1.08716,1.479488,2.416256,1.092302,-1.591819,1.329646,-0.17974,-1.077595,2.153972,1.682127,-2.26229,2.685088,1.098795,3.772143,-1.373223,-0.307195,0.563126,2.495816,3.162615,-1.183968,0.055551,-1.969412,3.604707,2.623169,3.445279,2.821519,-0.197396,-2.153352,-2.107345,3.643782,-0.827659,2.76922,1.970081,neutral
-0.861607,-0.828388,-0.842041,-0.823644,-1.758105,0.712803,1.292485,0.318245,-1.009666,0.669987,1.118566,-0.268904,-0.619674,1.529519,2.111114,-0.787648,-1.792559,2.236217,0.828844,0.913854,-2.089468,0.051515,1.408885,-1.800432,3.206766,0.336303,1.560415,-1.543921,0.065697,1.577291,2.160071,1.261778,-1.612903,1.6423,-0.79367,-1.076739,2.186125,2.056554,-2.267368,2.646739,0.780869,4.772194,-1.386594,-0.802142,1.029517,1.871235,1.983107,-1.199425,1.161748,-1.984991,2.083607,2.063226,2.036535,1.728462,-0.781101,-1.915506,-2.075647,2.158143,1.044759,1.750492,1.771858,neutral
-1.012493,-1.020472,-0.960309,-0.959547,-2.054423,0.761944,0.685485,-0.253973,-1.009991,-0.387788,1.336265,-0.171432,-0.746262,1.765561,2.456223,-0.787737,-2.068327,2.487958,1.183731,0.9869,-2.15823,-0.60804,1.607701,-1.856608,2.037248,-0.090466,1.749591,-1.543921,0.418799,1.493133,1.964024,0.584775,-1.545852,2.273906,-0.787593,-1.121713,2.113724,2.275372,-2.371633,4.343328,1.663782,3.259566,-1.312102,-0.343086,1.035458,0.963153,3.339692,-1.113306,-0.454151,-1.912936,2.161128,1.788423,1.727502,3.123381,0.172232,-2.034855,-2.098294,4.149198,-1.723211,2.647477,1.565174,neutral
