@relation 'openSmile_egmaps_cleaned-weka.filters.unsupervised.attribute.Remove-R28,46,50,52-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.unsupervised.attribute.Remove-R2,4,9,48-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.unsupervised.attribute.Remove-R46-54-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1'

@attribute F0semitoneFrom27.5Hz_sma3nz_percentile80.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile50.0 numeric
@attribute F2frequency_sma3nz_amean numeric
@attribute F1frequency_sma3nz_amean numeric
@attribute logRelF0-H1-A3_sma3nz_amean numeric
@attribute alphaRatioV_sma3nz_amean numeric
@attribute hammarbergIndexV_sma3nz_amean numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2 numeric
@attribute jitterLocal_sma3nz_amean numeric
@attribute logRelF0-H1-A3_sma3nz_stddevNorm numeric
@attribute slopeV0-500_sma3nz_amean numeric
@attribute F1bandwidth_sma3nz_stddevNorm numeric
@attribute hammarbergIndexV_sma3nz_stddevNorm numeric
@attribute F1amplitudeLogRelF0_sma3nz_amean numeric
@attribute F3frequency_sma3nz_amean numeric
@attribute F1amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevNorm numeric
@attribute loudness_sma3_pctlrange0-2 numeric
@attribute slopeV500-1500_sma3nz_amean numeric
@attribute HNRdBACF_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-H2_sma3nz_amean numeric
@attribute F1bandwidth_sma3nz_amean numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope numeric
@attribute shimmerLocaldB_sma3nz_stddevNorm numeric
@attribute loudness_sma3_percentile80.0 numeric
@attribute F2amplitudeLogRelF0_sma3nz_amean numeric
@attribute loudness_sma3_percentile50.0 numeric
@attribute F3amplitudeLogRelF0_sma3nz_amean numeric
@attribute loudness_sma3_meanFallingSlope numeric
@attribute F2amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute loudness_sma3_percentile20.0 numeric
@attribute F3amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute loudness_sma3_meanRisingSlope numeric
@attribute loudness_sma3_stddevRisingSlope numeric
@attribute alphaRatioUV_sma3nz_amean numeric
@attribute jitterLocal_sma3nz_stddevNorm numeric
@attribute slopeUV0-500_sma3nz_amean numeric
@attribute loudness_sma3_stddevNorm numeric
@attribute slopeUV500-1500_sma3nz_amean numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope numeric
@attribute loudness_sma3_stddevFallingSlope numeric
@attribute hammarbergIndexUV_sma3nz_amean numeric
@attribute HNRdBACF_sma3nz_amean numeric
@attribute F1frequency_sma3nz_stddevNorm numeric
@attribute gender numeric
@attribute emotion {negative,positive,neutral}

@data
1.482884,1.720912,0.805478,1.692045,-1.234226,1.262009,-1.17794,0.390713,-0.71626,0.1755,0.487651,1.815289,2.571038,0.62969,-0.394105,1.250031,0.350735,-0.352076,0.321823,1.964138,0.613704,0.308415,-0.557473,-0.262472,-1.197585,0.047632,0.026592,-0.640068,0.0276,-0.44998,-0.250791,-0.703586,-0.252937,-0.292429,0.311597,1.105936,1.463134,1.189545,1.039165,1.544315,-0.370279,-0.572846,-0.978719,0.399134,-0.491978,-1.19682,negative
0.322388,0.223325,-0.350911,-0.429736,0.366256,0.100733,0.451804,-0.451889,0.069831,0.600591,-0.41717,0.852606,-0.735196,0.038374,-1.191016,-0.541787,1.172327,-0.592542,-0.605931,-0.200281,-0.303831,-0.391484,1.106553,-0.413938,-0.737997,-0.829573,-1.234197,-0.669701,-1.222327,-0.406898,1.194267,-0.697949,1.178184,-0.266709,-0.921341,0.84396,-0.898892,1.048921,0.676011,0.675658,-0.568174,-0.037558,-0.740221,0.007967,-0.220808,-1.19682,negative
0.470431,0.368292,-0.084888,-0.066523,0.219324,0.50519,0.156571,-0.572838,-0.15111,-0.731413,-0.145666,0.993284,-0.721238,0.156562,-0.7906,0.411677,0.766449,-0.224595,-0.916144,0.194813,-0.450841,-0.668081,0.516109,-0.527353,0.324009,-1.14186,-0.821406,-0.681107,-0.829139,-0.996993,0.777872,-0.747936,0.794126,-0.730055,-1.02597,0.916183,0.152554,1.37142,0.787609,1.337659,-0.470185,-0.705338,-0.83209,0.638593,-1.215637,-1.19682,negative
0.529367,0.275103,-0.706574,-0.606365,0.144389,0.23375,0.059587,-0.269054,0.22218,1.079674,-0.350994,0.985616,-1.284266,-0.587591,-0.774042,-0.183241,0.702416,-0.093183,0.912515,-0.467498,0.082898,0.117427,0.427129,-0.272508,-0.300629,0.615843,-0.739505,-0.432736,-0.758849,0.382704,0.63352,-0.680649,0.659792,1.147338,1.275981,1.110029,1.01027,1.033918,0.39428,1.085989,-0.35271,0.151241,-1.045354,-0.129566,-0.388476,-1.19682,negative
0.472728,0.555166,-0.308127,-0.041939,0.354154,0.217329,0.132999,-0.292146,-0.393183,-0.226116,-0.349731,1.205443,-0.146842,-0.409525,-0.860837,-0.15233,0.786819,-0.639245,0.531613,-0.217812,-0.342758,1.121993,1.322897,-0.422601,0.673351,0.249811,-0.788174,-0.627879,-0.796412,-0.16861,0.663641,-0.694418,0.675075,1.151508,1.449422,0.717675,-0.373119,1.142697,0.761603,1.139419,-0.526763,0.128153,-0.653057,0.748533,-0.540281,-1.19682,negative
1.387347,1.622728,1.278399,1.533897,-1.357965,1.697552,-1.324639,-0.34233,-0.612294,-0.17249,0.872973,1.573341,1.91565,1.155254,-0.853399,0.73178,0.770595,-0.471894,-0.558906,1.85185,0.228664,0.236821,-0.903348,1.124398,-0.896432,-0.796324,-0.603046,-0.980495,-0.572337,0.110534,0.411392,-0.728889,0.35737,0.444692,1.570616,1.284719,0.097532,1.498706,1.281239,1.957913,1.507384,0.755283,-0.993222,0.115983,-0.786599,-1.19682,negative
1.124488,1.160967,1.114371,1.499738,-0.970388,1.361527,-0.65327,-0.489866,-0.274644,-0.044002,0.681381,1.159739,0.703916,0.496507,-0.351246,0.930675,0.265284,-0.101074,-0.14626,1.663919,1.370257,-0.210182,0.082365,0.121471,-1.237325,-0.413125,-0.130718,-0.987402,-0.145845,-0.28633,-0.095468,-0.750434,-0.053025,-0.840744,-0.767452,0.721108,-0.224669,1.655663,1.607541,1.693268,-0.434726,0.109857,-0.773427,-0.02775,-1.134522,-1.19682,negative
0.983643,1.077374,1.127077,1.45074,-0.206091,1.072522,-0.525463,-0.205678,-0.319051,-0.692963,0.03526,1.186518,0.981233,0.462681,-0.723999,1.844806,0.615902,-1.04859,-0.244045,0.729937,0.646447,1.115613,1.056822,-0.500448,-1.238405,-0.503554,-0.574377,-0.727864,-0.581576,-1.240261,0.38603,-0.744297,0.396683,-1.303814,-1.334194,0.965819,-0.949134,1.416158,0.921801,1.549031,-0.584431,-1.13003,-0.931979,0.194082,-1.327156,-1.19682,negative
1.461539,1.217613,0.290646,1.127418,-0.711877,1.249672,-0.81185,-0.37907,0.557616,-0.327523,0.29699,1.455663,1.179549,0.409747,-0.903723,0.275247,0.789278,-0.729876,-0.143202,1.27587,0.218732,0.408,0.311067,0.162367,0.605863,-0.410024,-0.416187,-0.552567,-0.446767,-1.535162,0.185148,-0.749881,0.242256,-0.227263,-0.357839,1.099099,0.56374,1.551056,1.245199,1.807755,-0.000132,-1.120928,-1.110465,0.976163,0.388796,-1.19682,negative
0.424427,0.591367,0.029305,0.222235,0.535959,-0.028604,0.511179,0.189201,-0.763488,1.743219,-0.3963,1.117209,-0.465554,-0.765547,-0.653302,0.40814,0.682836,-0.16033,0.199676,0.172278,-0.506572,1.607423,0.634432,-0.340994,-1.160135,-0.071449,-0.534024,-0.736178,-0.571588,-0.005789,0.552863,-0.712653,0.619273,0.035131,-0.251529,0.887575,1.501252,1.341599,0.505022,1.0663,-0.436397,-0.425045,-1.00815,0.998705,-0.525131,-1.19682,positive
0.681785,0.436346,0.269879,0.54869,0.595919,-0.657655,1.016243,-0.321279,1.459048,0.04366,-0.442662,0.662292,2.048914,-0.600978,-0.178869,1.413147,0.309364,0.312233,0.127413,0.02855,-0.1338,0.154841,2.249788,-0.360161,-0.518032,-0.141698,-0.305604,-0.829138,-0.339707,-1.197409,0.429542,-0.717474,0.482152,-1.000852,-0.961225,0.94091,0.096527,1.344919,0.449985,1.735025,-0.572205,-0.864535,-0.946973,0.687418,-1.182524,-1.19682,positive
0.38604,0.576465,0.621591,0.691189,0.467129,-0.403118,0.78739,0.11315,-0.27998,2.356904,-0.465355,0.577982,-0.062957,-0.761574,-0.648697,1.186813,0.71767,0.493075,1.060798,0.042138,-0.726002,1.405304,0.840081,0.265885,-0.013387,0.754473,-0.731123,-0.954709,-0.738599,0.26347,0.76942,-0.685851,0.773295,0.269566,0.407448,0.795991,2.357297,0.974035,0.393501,1.19762,0.472815,0.239452,-0.857137,0.969448,-1.30726,-1.19682,positive
0.853506,0.889348,1.108011,1.225417,-0.836891,0.370321,-0.222794,-0.270526,-0.176684,1.902796,0.607866,0.407155,0.167337,0.777785,-1.049575,1.222417,1.053914,-0.668171,1.047603,0.947396,0.441755,0.692426,-0.184532,-0.486789,-1.482735,0.732048,-0.888542,-0.916273,-0.861839,0.830406,0.874715,-0.712968,0.817255,0.895872,0.72659,0.994034,-0.948656,1.057878,0.566287,1.499348,-0.544486,0.3958,-0.900935,0.143072,-1.751287,-1.19682,positive
0.803454,0.874798,1.387822,1.590796,-0.046041,-0.002527,0.430047,-0.220675,0.057905,0.715656,-0.229734,0.361295,0.772089,-0.150954,-0.645079,1.863332,0.736376,-0.278429,1.309662,0.518562,-0.434609,1.340291,0.33288,-0.468523,-1.032723,0.978035,-0.741046,-0.95972,-0.701459,0.492434,0.822217,-0.719464,0.748202,0.613605,1.457704,1.000418,0.768279,1.34141,0.373293,1.619299,-0.579479,0.705129,-0.961949,1.151373,-2.039271,-1.19682,positive
1.01431,0.864151,1.304492,1.312285,-0.028071,-0.00637,0.241152,0.099019,0.562946,2.348799,-0.37724,0.92499,1.900292,-0.590245,-0.540566,2.105378,0.611477,0.112778,2.059028,0.072755,-0.279089,1.002123,0.858477,-0.504523,-0.453978,1.690324,-0.636517,-0.612662,-0.612776,-0.269344,0.671365,-0.71376,0.61954,0.039469,0.133243,0.808006,1.202565,1.294747,0.164574,1.378064,-0.619283,-0.629922,-0.763599,1.041111,-2.353638,-1.19682,positive
1.044564,1.029171,1.256651,1.468538,-0.80548,0.295966,-0.142945,-0.171063,0.441965,0.233641,-0.079771,0.169387,0.238994,-0.335016,-0.681633,1.40724,0.74763,-0.520465,1.87126,0.850437,-0.495338,-0.072566,0.128352,-0.49904,-0.360119,1.511149,-0.675463,-0.752866,-0.653297,0.905865,0.695827,-0.717096,0.647651,1.323287,1.878343,1.000643,0.101034,1.155876,0.326123,1.402714,-0.592032,1.293777,-0.938666,1.170425,-2.490159,-1.19682,positive
-1.311717,-1.185708,-1.203641,-0.776208,0.845831,-0.230262,0.311818,-0.636594,-1.163406,-1.10348,-0.558443,0.064298,-1.11669,-0.74758,-0.345732,-0.687779,0.214599,-1.155285,-0.321015,-0.827106,-0.496462,-1.059806,0.51705,-0.659433,1.463503,-0.455626,-0.608545,-0.910866,-0.648796,0.15666,0.478437,-0.413854,0.550846,-1.219652,-0.779415,-0.211291,0.895333,-0.492984,0.869002,0.344415,-0.579218,0.845778,0.258982,-0.566223,0.542523,0.835548,neutral
-1.28046,-1.209842,-0.512209,-0.375791,1.043559,-0.159861,0.497344,-0.470103,-0.526865,-1.046417,-0.501874,-0.199756,-1.018497,-0.316417,-0.025998,-0.422721,-0.031471,0.071577,-0.372135,-0.211667,-0.377998,-0.274245,0.009641,-0.641042,0.335257,-0.499998,-0.290951,-0.816021,-0.357557,-0.620072,0.212721,-0.402711,0.33708,0.113228,0.573996,-0.099295,-0.312224,-0.293989,0.518391,0.331468,-0.549741,-0.257515,0.048869,-0.664027,0.881347,0.835548,neutral
-1.413101,-1.276473,-1.055373,-0.473035,0.540344,-0.165636,0.327656,-0.426133,-0.800845,-0.861194,-0.525482,-0.239576,-1.075655,-0.320441,0.091716,-0.819239,-0.173619,-0.508284,0.754373,-0.002708,-0.032945,-1.341145,-0.108789,-0.346101,0.951486,0.590432,-0.213302,-0.857154,-0.258377,0.040552,0.094919,-0.340392,0.177573,1.867231,1.540988,-0.041646,-0.137133,-0.632056,0.386011,0.505378,-0.274738,-0.631607,0.027695,-0.839554,1.076078,0.835548,neutral
-1.123642,-1.350815,-0.457837,-0.126286,0.497782,-0.179249,0.312871,-0.475442,0.100665,-1.063653,-0.47664,0.205042,-0.186796,-0.350692,-0.149022,1.025466,0.093045,0.243447,-0.558866,0.117256,-0.327342,-1.827263,0.279912,-0.681838,0.595134,-0.70231,-0.430163,-0.979764,-0.468575,-0.368518,0.332519,-0.471985,0.397102,-0.089213,-0.108882,-0.093255,-0.021058,-0.353162,0.682617,0.527955,-0.602693,-0.517301,0.06167,-0.608065,0.333854,0.835548,neutral
-0.909831,-1.398488,-0.137914,-0.461606,1.225782,-1.057993,1.266467,-0.456543,1.517192,-0.919779,-0.583567,-1.159787,1.221349,-0.776576,0.142782,0.302739,-0.05582,2.010531,-0.405083,0.055288,-0.577724,-0.336537,0.684615,-0.717747,0.727552,-0.463888,-0.139074,-0.603168,-0.187665,-0.281347,0.28405,-0.218631,0.363435,-0.071263,1.106092,-0.078682,-1.098734,-0.74855,-0.042343,0.455592,-0.653548,-0.687495,0.055698,-0.376656,0.74814,0.835548,neutral
-1.058903,-1.293598,-1.084656,-0.911955,1.426946,-0.684417,0.79218,-0.469077,-0.180905,-0.846586,-0.669898,-0.653722,-1.02119,-0.923198,0.155512,-0.387365,-0.170971,0.487649,-0.410133,-0.264988,-0.687674,-0.596215,0.495166,-1.725498,0.68251,-0.465312,-0.18225,-0.565306,-0.257033,-0.631967,0.220905,-0.209442,0.357607,-0.494186,0.185355,-0.35453,-0.262814,-0.913388,-0.162057,0.208584,-0.028011,-0.98456,0.323765,-0.300007,0.882903,0.835548,neutral
-0.996011,-1.331529,-0.770338,-0.858316,0.975555,-0.659166,0.598076,-0.46747,0.227103,-0.646973,-0.575924,-0.694792,-0.717893,-0.534119,-0.253768,-0.407812,0.220606,0.417251,0.353008,0.053798,-0.316968,-0.833611,0.028216,-0.579263,0.091772,0.229293,-0.565361,-0.833822,-0.560937,-0.178939,0.564616,-0.287768,0.546021,-0.053181,0.551213,-0.061134,0.288751,-0.712746,0.46022,0.197348,-0.522725,-0.141838,-0.006292,-0.536566,0.9079,0.835548,neutral
-1.253826,-1.641467,-0.059294,-0.642847,1.240842,-1.110395,0.990146,-0.384066,0.778409,-0.899462,-0.598592,-1.107885,-0.390082,-0.545692,-0.096288,-0.036008,0.136953,2.263729,-0.214693,-0.340468,-0.105391,-0.617601,0.167888,-0.12006,-0.278803,-0.286767,-0.489773,-0.757445,-0.476696,-0.013028,0.589953,-0.227704,0.552178,-0.143881,-0.583605,-0.181716,-1.01224,-0.92923,0.302266,0.316893,-0.111996,1.091247,0.169287,-0.593329,0.632176,0.835548,neutral
-1.258604,-1.117816,-0.605942,-0.566542,0.877693,-0.410731,0.206694,-0.411891,-0.729711,-1.089825,-0.522662,-0.746476,0.321908,-0.665764,0.729355,-0.495017,-0.762546,-0.812345,-0.470603,0.165547,-0.421898,-0.679688,0.245875,-0.650837,0.052472,-0.5779,0.440602,0.228074,0.393978,-0.70049,-0.424618,-0.360559,-0.335017,-1.232889,-1.176654,-0.367137,-0.441596,-0.872315,-0.142756,0.702509,-0.57798,-0.563252,0.378153,-0.330112,0.533705,0.835548,neutral
-1.257379,-1.696785,-0.486534,-0.396201,0.664628,-0.754935,0.706655,-0.463537,0.775656,-1.047134,-0.2891,-1.248863,0.849666,-0.425464,0.330034,-0.063418,-0.213623,1.704167,0.129965,0.843683,-0.419223,-0.676807,-0.558809,-0.205096,-0.019712,-0.042554,0.087605,0.079067,0.051999,-0.908088,0.026382,-0.453051,0.078506,-1.440623,-1.09401,0.418198,0.346997,-0.243239,-0.159133,0.453801,-0.049927,-0.337583,-0.417663,-0.459291,1.317567,0.835548,neutral
-1.094488,-1.26104,-1.016841,-0.927399,1.142609,-0.923017,0.776853,-0.495159,-0.071577,-1.337818,-0.632247,-0.483958,-0.069246,-0.970111,0.713484,-0.899542,-0.758215,0.488417,0.420669,-0.174098,-0.936328,-0.544806,0.389723,-0.743575,0.938894,0.268933,0.414843,0.447696,0.385828,-0.859938,-0.35058,-0.354703,-0.295433,-1.580673,-1.281571,0.059534,0.09503,-0.690258,-0.68941,0.648323,-0.647613,-0.270076,-0.025638,0.212774,1.554622,0.835548,neutral
-0.748981,-0.620125,-0.322358,-0.200126,1.247848,-0.487083,0.873982,-0.270839,-0.340623,-0.350862,-0.575746,-0.246084,1.015405,-0.651276,0.617517,0.781311,-0.586353,-0.174431,0.699255,0.04985,-0.625165,-0.284703,0.304287,-0.598902,-1.126885,0.505791,0.381348,0.461792,0.27161,-0.42631,-0.306791,-0.428975,-0.099485,-0.993422,-0.974762,0.130968,-0.540314,-0.39969,-0.288805,0.385946,-0.604099,-0.275809,0.026443,-0.248366,1.528814,0.835548,positive
-0.181249,-0.209794,-0.622593,-0.805267,0.651487,-0.164599,0.222134,-0.307944,-0.034773,0.580704,-0.548144,-0.081143,-0.374658,-0.473414,-0.504416,-0.568654,0.491052,-0.113536,-0.078163,-0.054869,-0.023165,0.619751,0.402909,0.032645,-0.355714,-0.243789,-0.598418,0.111041,-0.593518,-0.566987,0.596643,-0.463943,0.588876,-0.913304,-0.446726,-0.376966,-0.357368,-0.732211,-0.00674,0.410367,0.221439,-0.515136,0.462473,-0.541013,-0.21717,0.835548,positive
0.020301,-0.176689,-0.910537,-0.655322,1.088368,-0.136056,0.491639,-0.087426,1.216967,-0.259949,-0.656239,-0.199355,-0.215389,-0.636958,-0.569716,-0.299633,0.542182,0.420736,0.098733,-0.025007,0.070633,-0.052665,0.530834,-0.082013,0.155481,-0.028747,-0.634824,-0.726894,-0.704756,-0.392209,0.611417,-0.334392,0.731447,-0.436682,-0.737562,-0.318697,-0.783342,-0.737482,0.224209,0.179584,0.109134,-0.216065,0.381772,-0.217237,0.929171,0.835548,positive
-0.672382,-0.477642,-1.074974,-0.869251,0.735519,0.242231,0.203676,-0.596011,-1.080878,-0.319458,-0.464881,0.335866,0.729056,-0.215109,-0.277898,-0.640683,0.228189,-1.152555,0.073655,0.114967,-0.625558,-0.39286,0.126828,-0.608605,-1.819919,-0.098143,-0.325817,-0.54994,-0.40831,-0.876124,0.233367,-0.459128,0.390192,-0.614768,-0.557248,-0.545639,0.32207,-0.871047,0.237232,0.246405,-0.600774,-0.776353,0.599045,-0.215698,2.733184,0.835548,positive
0.643068,-0.551419,-0.105335,-0.39519,0.492324,-0.092175,-0.058166,-0.150551,3.428995,-0.847336,-0.346372,-0.102585,-0.339576,-0.034321,-0.433268,-0.468981,0.375588,2.043522,-0.731842,-0.565102,-0.065283,0.220216,0.186919,-0.728766,-0.580647,-0.86648,-0.49729,-0.779969,-0.457945,-0.595268,0.483894,-0.472623,0.400442,-0.656503,-0.826955,0.04768,-0.688271,-0.251162,0.442748,0.38261,-0.542492,-0.225034,0.093556,-0.124696,0.238976,0.835548,positive
0.552062,0.870457,-0.188238,0.13593,-0.827977,1.252888,-0.94116,-0.36282,-1.413145,-0.556318,-0.006394,0.264591,-0.113289,0.274427,-0.245693,-0.100448,0.064314,-0.860799,2.499898,0.636955,0.201452,-0.170206,-0.236569,2.69865,0.955981,2.287696,0.544748,1.045784,0.495605,-0.000536,-0.868944,-0.222935,-0.766578,-0.046572,0.058647,0.389369,1.353502,0.07146,-0.366049,0.072334,3.424237,0.024481,-0.242664,0.68958,1.337118,0.835548,positive
0.532933,0.485847,-0.022027,0.197972,-0.227747,0.632071,-0.604321,-0.282316,0.700395,-0.399873,-0.108113,0.262124,-0.438406,0.391978,-0.571424,0.196331,0.484938,0.604721,0.313614,0.514223,0.606556,0.783836,-0.819778,-0.533278,0.320555,0.125186,0.021562,0.243565,0.018218,-1.108887,-0.163144,-0.470306,-0.167689,-0.983996,-1.083549,-0.031013,0.530908,-0.281963,-0.256349,0.60692,-0.560214,-0.345147,0.102906,0.143007,0.65557,0.835548,positive
0.015255,-0.319235,-1.134934,-1.023688,0.638079,-0.22281,0.195894,-0.498876,0.925992,-1.054838,-0.472439,-0.061177,-0.456985,-0.721803,-0.342335,-0.550692,0.285928,0.492135,1.408844,-0.57497,-0.113843,0.551114,0.038781,0.094239,1.07961,1.152693,-0.256227,-0.468969,-0.254478,-0.539751,0.232282,-0.498964,0.226158,-0.741141,-0.704066,0.092948,-0.590696,-0.2945,-0.040262,0.359169,0.034166,-0.580591,-0.035046,0.251811,0.176115,0.835548,positive
-1.338815,-1.316057,-0.193021,-0.086247,1.223458,-0.286504,0.70421,-0.521394,0.271684,-0.703258,-0.598884,-0.746908,-0.097693,-0.507945,-0.063002,0.152059,0.124898,0.514638,-0.645491,0.304272,-0.203329,0.175043,-0.440519,-0.599484,0.58426,-0.747863,-0.336753,-0.896832,-0.402918,-0.079001,0.357061,-0.372082,0.468088,-1.173321,-1.371389,-0.228001,-0.823169,-0.736405,0.22276,0.357266,-0.609838,-0.088206,0.287696,-0.917026,1.141294,0.835548,negative
-1.549962,-1.354671,-0.990954,-0.622889,1.420407,-0.394879,0.694721,-0.431113,-1.06113,-0.539791,-0.632409,-0.720927,0.717079,-0.730172,-0.772487,-1.067978,0.741549,-0.5555,0.265741,-0.107199,-0.620932,0.092114,0.766374,-0.524208,-0.366728,0.173042,-1.044107,-0.639966,-1.083454,-0.530985,0.987245,-0.215447,1.053432,-0.338857,0.488065,-0.031806,0.001723,-0.494639,-0.272592,0.0603,-0.469235,-0.866122,0.077532,-0.848686,-0.287833,0.835548,negative
-1.586348,-1.520404,-1.389524,-0.83608,1.182029,-0.469127,0.862251,-0.501759,-0.742962,-0.448886,-0.515023,-0.473885,0.253518,-0.860464,-0.070468,-0.619753,0.038455,-0.118787,-0.385924,-0.136732,-0.143198,-0.558042,1.042837,0.22537,-0.143427,-0.506256,-0.355275,-0.754466,-0.440508,-1.116556,0.305081,-0.384093,0.453415,-0.693802,-1.292102,0.260277,-0.769831,-0.474389,0.348993,0.85201,-0.078365,-0.918925,-0.101831,-1.195863,0.736035,0.835548,negative
-1.488991,-1.709737,-0.735117,-0.445269,1.080577,-0.616353,0.902655,-0.459206,-0.088506,-1.174482,-0.557842,-0.827034,-0.058018,-1.024161,0.593469,-0.016642,-0.563944,-0.036605,0.069024,0.143175,-0.866288,-0.492225,0.290495,-0.21251,0.923777,-0.068827,0.312299,-0.665413,0.20719,-1.334889,-0.279908,-0.366986,-0.076998,-0.836262,-1.094206,-0.064795,-1.298892,-0.7834,0.262142,0.688239,-0.064331,-1.196103,0.075489,-0.727105,1.260247,0.835548,negative
0.618567,0.252326,2.00685,1.795811,-0.044617,0.070801,-0.397929,0.426316,1.385327,0.253578,0.034765,0.534761,1.941587,-0.279226,-1.454989,2.267442,1.397743,0.161839,-0.70949,0.049164,-0.463293,0.458344,-1.626623,0.021087,-1.755315,-0.884068,-1.645996,-0.679323,-1.61227,-0.129823,1.578399,-0.578616,1.51586,-0.315668,-0.571791,-0.496152,-1.301476,-0.353218,0.810304,0.2012,-0.242012,0.469948,0.482402,-0.250271,-0.551982,0.835548,negative
-0.445855,-0.336264,1.784096,1.455007,0.373576,-0.136362,-0.012868,-0.252246,-0.771854,0.826406,-0.532093,0.33618,1.539906,-0.893165,-1.580897,1.520107,1.545467,-0.551555,-0.236807,0.106876,-0.12342,0.042806,-1.59652,-0.549338,0.070942,-0.409745,-1.779503,-0.686067,-1.753526,0.187326,1.710089,-0.506599,1.659799,0.694501,1.122368,-0.056801,-0.033113,-0.178078,0.494951,-0.158225,-0.602046,0.042231,0.083652,-0.765515,-1.72048,0.835548,negative
-0.680984,-0.537351,0.574858,0.545827,1.036744,-0.278631,0.125183,-0.418947,-0.615558,-0.556245,-0.570491,0.171601,0.065299,-0.547546,-0.190499,0.835807,0.157813,-0.12068,0.132728,-0.421006,-0.367461,-0.188435,0.048023,0.395151,-1.950751,-0.018832,-0.364055,-0.296663,-0.400161,-0.517429,0.30972,-0.395359,0.365199,0.183206,0.664117,0.054615,-0.314523,-0.143922,0.099565,0.265504,0.565073,0.528818,-0.00744,-0.206235,-0.435569,0.835548,negative
-0.395423,-0.228963,0.925085,0.903881,0.01425,0.307918,-0.532384,0.436848,-1.228829,-0.35841,-0.416175,-0.496117,0.161511,-0.124719,-0.370649,0.358107,0.30262,1.748335,0.21151,0.051154,0.01668,-0.341379,-1.488679,0.195552,0.007315,0.039849,-0.352846,-0.45072,-0.328174,-0.231462,0.225461,-0.439056,0.202649,0.168751,0.674114,-0.878831,-0.774669,-0.71712,0.423972,-0.053904,0.12667,0.445063,0.906524,-0.336977,-1.174899,0.835548,negative
0.491762,0.598956,1.492451,0.589033,-1.078623,1.143504,-1.664612,0.13821,2.519846,0.042545,0.398989,-0.135806,0.263361,1.94636,-1.382503,0.597568,1.325379,0.92183,-0.10367,0.329886,3.47349,-0.216316,-1.82998,0.473851,-0.486496,-0.334335,-1.245337,-0.773502,-1.168784,-0.552603,1.094112,-0.645389,0.943378,-1.139068,-1.187504,0.267139,-0.469784,0.408936,1.034024,0.793531,0.240296,-0.461039,-0.129814,-1.635685,0.345172,0.835548,negative
